Date,T2m_Anomaly
2017-11-26,13.337
2017-11-27,13.351
2017-11-28,13.356
2017-11-29,13.392
2017-11-30,13.419
2017-12-01,13.429
2017-12-02,13.396
2017-12-03,13.418
2017-12-04,13.381
2017-12-05,13.28
2017-12-06,13.236
2017-12-07,13.179
2017-12-08,13.088
2017-12-09,13.044
2017-12-10,13.012
2017-12-11,12.992
2017-12-12,12.997
2017-12-13,12.992
2017-12-14,13.001
2017-12-15,13.021
2017-12-16,13.022
2017-12-17,12.984
2017-12-18,12.989
2017-12-19,13.047
2017-12-20,13.076
2017-12-21,13.046
2017-12-22,13.026
2017-12-23,12.999
2017-12-24,12.938
2017-12-25,12.816
2017-12-26,12.754
2017-12-27,12.763
2017-12-28,12.811
2017-12-29,12.838
2017-12-30,12.81
2017-12-31,12.769
2018-01-01,12.715
2018-01-02,12.731
2018-01-03,12.751
2018-01-04,12.742
2018-01-05,12.76
2018-01-06,12.804
2018-01-07,12.854
2018-01-08,12.89
2018-01-09,12.856
2018-01-10,12.817
2018-01-11,12.76
2018-01-12,12.623
2018-01-13,12.545
2018-01-14,12.55
2018-01-15,12.58
2018-01-16,12.634
2018-01-17,12.688
2018-01-18,12.711
2018-01-19,12.733
2018-01-20,12.753
2018-01-21,12.726
2018-01-22,12.65
2018-01-23,12.587
2018-01-24,12.531
2018-01-25,12.518
2018-01-26,12.55
2018-01-27,12.6
2018-01-28,12.642
2018-01-29,12.646
2018-01-30,12.618
2018-01-31,12.579
2018-02-01,12.583
2018-02-02,12.532
2018-02-03,12.491
2018-02-04,12.571
2018-02-05,12.699
2018-02-06,12.785
2018-02-07,12.886
2018-02-08,12.966
2018-02-09,12.972
2018-02-10,12.928
2018-02-11,12.893
2018-02-12,12.924
2018-02-13,13.041
2018-02-14,13.183
2018-02-15,13.257
2018-02-16,13.291
2018-02-17,13.233
2018-02-18,13.173
2018-02-19,13.108
2018-02-20,13.091
2018-02-21,13.062
2018-02-22,13.08
2018-02-23,13.089
2018-02-24,13.106
2018-02-25,13.101
2018-02-26,13.18
2018-02-27,13.265
2018-02-28,13.297
2018-03-01,13.333
2018-03-02,13.352
2018-03-03,13.423
2018-03-04,13.465
2018-03-05,13.403
2018-03-06,13.346
2018-03-07,13.323
2018-03-08,13.371
2018-03-09,13.439
2018-03-10,13.532
2018-03-11,13.605
2018-03-12,13.606
2018-03-13,13.576
2018-03-14,13.545
2018-03-15,13.549
2018-03-16,13.535
2018-03-17,13.558
2018-03-18,13.599
2018-03-19,13.667
2018-03-20,13.72
2018-03-21,13.714
2018-03-22,13.804
2018-03-23,13.883
2018-03-24,13.968
2018-03-25,13.979
2018-03-26,14.003
2018-03-27,14.097
2018-03-28,14.197
2018-03-29,14.2
2018-03-30,14.179
2018-03-31,14.179
2018-04-01,14.188
2018-04-02,14.17
2018-04-03,14.174
2018-04-04,14.168
2018-04-05,14.157
2018-04-06,14.15
2018-04-07,14.135
2018-04-08,14.192
2018-04-09,14.335
2018-04-10,14.45
2018-04-11,14.479
2018-04-12,14.468
2018-04-13,14.452
2018-04-14,14.499
2018-04-15,14.527
2018-04-16,14.615
2018-04-17,14.767
2018-04-18,14.945
2018-04-19,15.047
2018-04-20,15.053
2018-04-21,15.072
2018-04-22,15.068
2018-04-23,15.077
2018-04-24,15.116
2018-04-25,15.103
2018-04-26,15.104
2018-04-27,15.133
2018-04-28,15.115
2018-04-29,15.098
2018-04-30,15.102
2018-05-01,15.085
2018-05-02,15.099
2018-05-03,15.136
2018-05-04,15.139
2018-05-05,15.163
2018-05-06,15.246
2018-05-07,15.291
2018-05-08,15.297
2018-05-09,15.357
2018-05-10,15.369
2018-05-11,15.415
2018-05-12,15.435
2018-05-13,15.513
2018-05-14,15.595
2018-05-15,15.591
2018-05-16,15.547
2018-05-17,15.51
2018-05-18,15.499
2018-05-19,15.482
2018-05-20,15.456
2018-05-21,15.47
2018-05-22,15.583
2018-05-23,15.685
2018-05-24,15.776
2018-05-25,15.835
2018-05-26,15.847
2018-05-27,15.852
2018-05-28,15.861
2018-05-29,15.892
2018-05-30,15.921
2018-05-31,15.893
2018-06-01,15.828
2018-06-02,15.824
2018-06-03,15.868
2018-06-04,15.886
2018-06-05,15.946
2018-06-06,16.032
2018-06-07,16.131
2018-06-08,16.213
2018-06-09,16.252
2018-06-10,16.265
2018-06-11,16.248
2018-06-12,16.221
2018-06-13,16.138
2018-06-14,16.066
2018-06-15,16.084
2018-06-16,16.128
2018-06-17,16.205
2018-06-18,16.308
2018-06-19,16.399
2018-06-20,16.416
2018-06-21,16.436
2018-06-22,16.396
2018-06-23,16.386
2018-06-24,16.346
2018-06-25,16.353
2018-06-26,16.374
2018-06-27,16.352
2018-06-28,16.372
2018-06-29,16.337
2018-06-30,16.31
2018-07-01,16.336
2018-07-02,16.324
2018-07-03,16.284
2018-07-04,16.357
2018-07-05,16.442
2018-07-06,16.401
2018-07-07,16.347
2018-07-08,16.345
2018-07-09,16.35
2018-07-10,16.336
2018-07-11,16.343
2018-07-12,16.397
2018-07-13,16.464
2018-07-14,16.528
2018-07-15,16.55
2018-07-16,16.555
2018-07-17,16.564
2018-07-18,16.599
2018-07-19,16.634
2018-07-20,16.565
2018-07-21,16.552
2018-07-22,16.601
2018-07-23,16.638
2018-07-24,16.653
2018-07-25,16.644
2018-07-26,16.724
2018-07-27,16.736
2018-07-28,16.7
2018-07-29,16.629
2018-07-30,16.568
2018-07-31,16.516
2018-08-01,16.474
2018-08-02,16.431
2018-08-03,16.412
2018-08-04,16.453
2018-08-05,16.49
2018-08-06,16.497
2018-08-07,16.511
2018-08-08,16.542
2018-08-09,16.544
2018-08-10,16.559
2018-08-11,16.529
2018-08-12,16.514
2018-08-13,16.513
2018-08-14,16.538
2018-08-15,16.507
2018-08-16,16.478
2018-08-17,16.463
2018-08-18,16.414
2018-08-19,16.345
2018-08-20,16.25
2018-08-21,16.171
2018-08-22,16.143
2018-08-23,16.125
2018-08-24,16.073
2018-08-25,15.965
2018-08-26,15.961
2018-08-27,15.996
2018-08-28,16.023
2018-08-29,16.027
2018-08-30,16.026
2018-08-31,15.977
2018-09-01,15.89
2018-09-02,15.81
2018-09-03,15.802
2018-09-04,15.825
2018-09-05,15.841
2018-09-06,15.856
2018-09-07,15.834
2018-09-08,15.817
2018-09-09,15.784
2018-09-10,15.77
2018-09-11,15.729
2018-09-12,15.71
2018-09-13,15.718
2018-09-14,15.706
2018-09-15,15.681
2018-09-16,15.653
2018-09-17,15.655
2018-09-18,15.662
2018-09-19,15.62
2018-09-20,15.558
2018-09-21,15.567
2018-09-22,15.597
2018-09-23,15.583
2018-09-24,15.537
2018-09-25,15.449
2018-09-26,15.39
2018-09-27,15.37
2018-09-28,15.365
2018-09-29,15.361
2018-09-30,15.287
2018-10-01,15.241
2018-10-02,15.232
2018-10-03,15.218
2018-10-04,15.166
2018-10-05,15.134
2018-10-06,15.15
2018-10-07,15.129
2018-10-08,15.068
2018-10-09,15.018
2018-10-10,14.92
2018-10-11,14.846
2018-10-12,14.823
2018-10-13,14.774
2018-10-14,14.705
2018-10-15,14.695
2018-10-16,14.681
2018-10-17,14.699
2018-10-18,14.683
2018-10-19,14.68
2018-10-20,14.697
2018-10-21,14.668
2018-10-22,14.57
2018-10-23,14.521
2018-10-24,14.556
2018-10-25,14.574
2018-10-26,14.611
2018-10-27,14.643
2018-10-28,14.623
2018-10-29,14.601
2018-10-30,14.545
2018-10-31,14.429
2018-11-01,14.351
2018-11-02,14.262
2018-11-03,14.168
2018-11-04,14.099
2018-11-05,14.023
2018-11-06,13.986
2018-11-07,13.917
2018-11-08,13.891
2018-11-09,13.86
2018-11-10,13.762
2018-11-11,13.693
2018-11-12,13.665
2018-11-13,13.587
2018-11-14,13.531
2018-11-15,13.48
2018-11-16,13.394
2018-11-17,13.352
2018-11-18,13.32
2018-11-19,13.315
2018-11-20,13.339
2018-11-21,13.345
2018-11-22,13.369
2018-11-23,13.415
2018-11-24,13.425
2018-11-25,13.391
2018-11-26,13.314
2018-11-27,13.241
2018-11-28,13.235
2018-11-29,13.285
2018-11-30,13.262
2018-12-01,13.225
2018-12-02,13.17
2018-12-03,13.141
2018-12-04,13.06
2018-12-05,12.984
2018-12-06,12.955
2018-12-07,12.928
2018-12-08,12.934
2018-12-09,12.962
2018-12-10,13.049
2018-12-11,13.131
2018-12-12,13.2
2018-12-13,13.214
2018-12-14,13.219
2018-12-15,13.222
2018-12-16,13.223
2018-12-17,13.221
2018-12-18,13.197
2018-12-19,13.211
2018-12-20,13.155
2018-12-21,13.075
2018-12-22,12.938
2018-12-23,12.811
2018-12-24,12.81
2018-12-25,12.785
2018-12-26,12.766
2018-12-27,12.725
2018-12-28,12.626
2018-12-29,12.572
2018-12-30,12.614
2018-12-31,12.717
2019-01-01,12.798
2019-01-02,12.86
2019-01-03,12.905
2019-01-04,12.893
2019-01-05,12.833
2019-01-06,12.801
2019-01-07,12.735
2019-01-08,12.647
2019-01-09,12.605
2019-01-10,12.543
2019-01-11,12.569
2019-01-12,12.65
2019-01-13,12.75
2019-01-14,12.785
2019-01-15,12.771
2019-01-16,12.762
2019-01-17,12.767
2019-01-18,12.704
2019-01-19,12.717
2019-01-20,12.71
2019-01-21,12.723
2019-01-22,12.773
2019-01-23,12.785
2019-01-24,12.766
2019-01-25,12.744
2019-01-26,12.702
2019-01-27,12.704
2019-01-28,12.703
2019-01-29,12.635
2019-01-30,12.572
2019-01-31,12.572
2019-02-01,12.62
2019-02-02,12.71
2019-02-03,12.747
2019-02-04,12.746
2019-02-05,12.748
2019-02-06,12.693
2019-02-07,12.638
2019-02-08,12.635
2019-02-09,12.697
2019-02-10,12.732
2019-02-11,12.78
2019-02-12,12.85
2019-02-13,12.879
2019-02-14,12.993
2019-02-15,13.112
2019-02-16,13.211
2019-02-17,13.241
2019-02-18,13.215
2019-02-19,13.194
2019-02-20,13.207
2019-02-21,13.311
2019-02-22,13.361
2019-02-23,13.379
2019-02-24,13.39
2019-02-25,13.368
2019-02-26,13.457
2019-02-27,13.538
2019-02-28,13.559
2019-03-01,13.569
2019-03-02,13.577
2019-03-03,13.637
2019-03-04,13.68
2019-03-05,13.673
2019-03-06,13.594
2019-03-07,13.602
2019-03-08,13.663
2019-03-09,13.711
2019-03-10,13.768
2019-03-11,13.834
2019-03-12,13.848
2019-03-13,13.852
2019-03-14,13.814
2019-03-15,13.779
2019-03-16,13.747
2019-03-17,13.783
2019-03-18,13.856
2019-03-19,13.904
2019-03-20,13.945
2019-03-21,14.002
2019-03-22,14.049
2019-03-23,14.062
2019-03-24,14.117
2019-03-25,14.185
2019-03-26,14.227
2019-03-27,14.248
2019-03-28,14.367
2019-03-29,14.465
2019-03-30,14.447
2019-03-31,14.403
2019-04-01,14.397
2019-04-02,14.47
2019-04-03,14.541
2019-04-04,14.575
2019-04-05,14.562
2019-04-06,14.614
2019-04-07,14.716
2019-04-08,14.763
2019-04-09,14.744
2019-04-10,14.676
2019-04-11,14.592
2019-04-12,14.567
2019-04-13,14.579
2019-04-14,14.585
2019-04-15,14.607
2019-04-16,14.668
2019-04-17,14.787
2019-04-18,14.857
2019-04-19,14.897
2019-04-20,14.889
2019-04-21,14.932
2019-04-22,14.986
2019-04-23,15.05
2019-04-24,15.082
2019-04-25,15.164
2019-04-26,15.161
2019-04-27,15.121
2019-04-28,15.12
2019-04-29,15.116
2019-04-30,15.098
2019-05-01,15.143
2019-05-02,15.274
2019-05-03,15.358
2019-05-04,15.401
2019-05-05,15.49
2019-05-06,15.565
2019-05-07,15.605
2019-05-08,15.59
2019-05-09,15.611
2019-05-10,15.599
2019-05-11,15.553
2019-05-12,15.548
2019-05-13,15.53
2019-05-14,15.522
2019-05-15,15.511
2019-05-16,15.527
2019-05-17,15.546
2019-05-18,15.487
2019-05-19,15.493
2019-05-20,15.551
2019-05-21,15.616
2019-05-22,15.704
2019-05-23,15.768
2019-05-24,15.743
2019-05-25,15.723
2019-05-26,15.776
2019-05-27,15.866
2019-05-28,15.955
2019-05-29,16.006
2019-05-30,15.994
2019-05-31,16.002
2019-06-01,16.047
2019-06-02,16.051
2019-06-03,16.082
2019-06-04,16.06
2019-06-05,16.068
2019-06-06,16.116
2019-06-07,16.183
2019-06-08,16.25
2019-06-09,16.318
2019-06-10,16.359
2019-06-11,16.384
2019-06-12,16.383
2019-06-13,16.372
2019-06-14,16.364
2019-06-15,16.324
2019-06-16,16.332
2019-06-17,16.347
2019-06-18,16.362
2019-06-19,16.356
2019-06-20,16.332
2019-06-21,16.349
2019-06-22,16.359
2019-06-23,16.365
2019-06-24,16.486
2019-06-25,16.573
2019-06-26,16.571
2019-06-27,16.608
2019-06-28,16.684
2019-06-29,16.687
2019-06-30,16.644
2019-07-01,16.606
2019-07-02,16.559
2019-07-03,16.544
2019-07-04,16.537
2019-07-05,16.543
2019-07-06,16.552
2019-07-07,16.611
2019-07-08,16.669
2019-07-09,16.739
2019-07-10,16.76
2019-07-11,16.715
2019-07-12,16.68
2019-07-13,16.653
2019-07-14,16.623
2019-07-15,16.634
2019-07-16,16.645
2019-07-17,16.658
2019-07-18,16.674
2019-07-19,16.709
2019-07-20,16.706
2019-07-21,16.675
2019-07-22,16.637
2019-07-23,16.614
2019-07-24,16.595
2019-07-25,16.581
2019-07-26,16.571
2019-07-27,16.562
2019-07-28,16.578
2019-07-29,16.57
2019-07-30,16.555
2019-07-31,16.568
2019-08-01,16.543
2019-08-02,16.506
2019-08-03,16.466
2019-08-04,16.487
2019-08-05,16.574
2019-08-06,16.662
2019-08-07,16.698
2019-08-08,16.686
2019-08-09,16.642
2019-08-10,16.572
2019-08-11,16.516
2019-08-12,16.499
2019-08-13,16.442
2019-08-14,16.417
2019-08-15,16.39
2019-08-16,16.364
2019-08-17,16.409
2019-08-18,16.409
2019-08-19,16.408
2019-08-20,16.398
2019-08-21,16.423
2019-08-22,16.435
2019-08-23,16.44
2019-08-24,16.475
2019-08-25,16.474
2019-08-26,16.475
2019-08-27,16.428
2019-08-28,16.435
2019-08-29,16.383
2019-08-30,16.269
2019-08-31,16.156
2019-09-01,16.076
2019-09-02,16.079
2019-09-03,16.169
2019-09-04,16.201
2019-09-05,16.145
2019-09-06,16.092
2019-09-07,16.057
2019-09-08,15.988
2019-09-09,15.914
2019-09-10,15.889
2019-09-11,15.859
2019-09-12,15.823
2019-09-13,15.817
2019-09-14,15.867
2019-09-15,15.871
2019-09-16,15.85
2019-09-17,15.788
2019-09-18,15.722
2019-09-19,15.746
2019-09-20,15.709
2019-09-21,15.661
2019-09-22,15.643
2019-09-23,15.594
2019-09-24,15.611
2019-09-25,15.642
2019-09-26,15.64
2019-09-27,15.653
2019-09-28,15.586
2019-09-29,15.564
2019-09-30,15.549
2019-10-01,15.465
2019-10-02,15.346
2019-10-03,15.25
2019-10-04,15.233
2019-10-05,15.209
2019-10-06,15.156
2019-10-07,15.158
2019-10-08,15.171
2019-10-09,15.123
2019-10-10,15.031
2019-10-11,14.934
2019-10-12,14.889
2019-10-13,14.876
2019-10-14,14.872
2019-10-15,14.848
2019-10-16,14.849
2019-10-17,14.864
2019-10-18,14.912
2019-10-19,14.884
2019-10-20,14.88
2019-10-21,14.816
2019-10-22,14.738
2019-10-23,14.713
2019-10-24,14.701
2019-10-25,14.691
2019-10-26,14.67
2019-10-27,14.616
2019-10-28,14.571
2019-10-29,14.531
2019-10-30,14.502
2019-10-31,14.452
2019-11-01,14.352
2019-11-02,14.301
2019-11-03,14.294
2019-11-04,14.269
2019-11-05,14.203
2019-11-06,14.138
2019-11-07,14.031
2019-11-08,13.936
2019-11-09,13.841
2019-11-10,13.761
2019-11-11,13.732
2019-11-12,13.611
2019-11-13,13.558
2019-11-14,13.605
2019-11-15,13.708
2019-11-16,13.76
2019-11-17,13.709
2019-11-18,13.703
2019-11-19,13.714
2019-11-20,13.66
2019-11-21,13.599
2019-11-22,13.611
2019-11-23,13.661
2019-11-24,13.604
2019-11-25,13.525
2019-11-26,13.538
2019-11-27,13.496
2019-11-28,13.431
2019-11-29,13.474
2019-11-30,13.46
2019-12-01,13.342
2019-12-02,13.265
2019-12-03,13.237
2019-12-04,13.267
2019-12-05,13.291
2019-12-06,13.322
2019-12-07,13.365
2019-12-08,13.366
2019-12-09,13.387
2019-12-10,13.368
2019-12-11,13.319
2019-12-12,13.271
2019-12-13,13.225
2019-12-14,13.285
2019-12-15,13.328
2019-12-16,13.305
2019-12-17,13.214
2019-12-18,13.114
2019-12-19,13.073
2019-12-20,13.118
2019-12-21,13.126
2019-12-22,13.126
2019-12-23,13.163
2019-12-24,13.2
2019-12-25,13.156
2019-12-26,13.065
2019-12-27,13.058
2019-12-28,13.007
2019-12-29,12.992
2019-12-30,12.951
2019-12-31,12.977
2020-01-01,13.098
2020-01-02,13.192
2020-01-03,13.177
2020-01-04,13.152
2020-01-05,13.061
2020-01-06,13.023
2020-01-07,13.03
2020-01-08,12.971
2020-01-09,12.95
2020-01-10,12.889
2020-01-11,12.865
2020-01-12,12.898
2020-01-13,12.933
2020-01-14,12.971
2020-01-15,12.988
2020-01-16,13.004
2020-01-17,13.009
2020-01-18,12.993
2020-01-19,12.939
2020-01-20,12.885
2020-01-21,12.933
2020-01-22,13.015
2020-01-23,13.06
2020-01-24,13.048
2020-01-25,13.121
2020-01-26,13.158
2020-01-27,13.157
2020-01-28,13.133
2020-01-29,13.062
2020-01-30,12.993
2020-01-31,12.955
2020-02-01,12.975
2020-02-02,13.006
2020-02-03,13.016
2020-02-04,13.011
2020-02-05,12.983
2020-02-06,13.013
2020-02-07,13.086
2020-02-08,13.155
2020-02-09,13.187
2020-02-10,13.226
2020-02-11,13.254
2020-02-12,13.232
2020-02-13,13.231
2020-02-14,13.265
2020-02-15,13.31
2020-02-16,13.429
2020-02-17,13.505
2020-02-18,13.501
2020-02-19,13.471
2020-02-20,13.45
2020-02-21,13.515
2020-02-22,13.61
2020-02-23,13.684
2020-02-24,13.695
2020-02-25,13.652
2020-02-26,13.544
2020-02-27,13.475
2020-02-28,13.492
2020-02-29,13.541
2020-03-01,13.63
2020-03-02,13.695
2020-03-03,13.746
2020-03-04,13.742
2020-03-05,13.67
2020-03-06,13.558
2020-03-07,13.493
2020-03-08,13.52
2020-03-09,13.524
2020-03-10,13.625
2020-03-11,13.73
2020-03-12,13.762
2020-03-13,13.757
2020-03-14,13.797
2020-03-15,13.839
2020-03-16,13.852
2020-03-17,13.939
2020-03-18,13.968
2020-03-19,13.998
2020-03-20,13.984
2020-03-21,13.979
2020-03-22,14.017
2020-03-23,14.086
2020-03-24,14.089
2020-03-25,14.09
2020-03-26,14.127
2020-03-27,14.214
2020-03-28,14.307
2020-03-29,14.322
2020-03-30,14.349
2020-03-31,14.359
2020-04-01,14.4
2020-04-02,14.419
2020-04-03,14.391
2020-04-04,14.411
2020-04-05,14.51
2020-04-06,14.588
2020-04-07,14.601
2020-04-08,14.604
2020-04-09,14.613
2020-04-10,14.618
2020-04-11,14.628
2020-04-12,14.674
2020-04-13,14.732
2020-04-14,14.758
2020-04-15,14.787
2020-04-16,14.83
2020-04-17,14.871
2020-04-18,14.907
2020-04-19,14.907
2020-04-20,14.946
2020-04-21,15.074
2020-04-22,15.154
2020-04-23,15.195
2020-04-24,15.266
2020-04-25,15.323
2020-04-26,15.331
2020-04-27,15.373
2020-04-28,15.454
2020-04-29,15.5
2020-04-30,15.504
2020-05-01,15.452
2020-05-02,15.46
2020-05-03,15.49
2020-05-04,15.455
2020-05-05,15.427
2020-05-06,15.409
2020-05-07,15.364
2020-05-08,15.372
2020-05-09,15.426
2020-05-10,15.496
2020-05-11,15.595
2020-05-12,15.708
2020-05-13,15.727
2020-05-14,15.759
2020-05-15,15.776
2020-05-16,15.81
2020-05-17,15.812
2020-05-18,15.789
2020-05-19,15.796
2020-05-20,15.808
2020-05-21,15.861
2020-05-22,15.894
2020-05-23,15.905
2020-05-24,15.839
2020-05-25,15.82
2020-05-26,15.883
2020-05-27,15.919
2020-05-28,15.991
2020-05-29,16.075
2020-05-30,16.133
2020-05-31,16.162
2020-06-01,16.175
2020-06-02,16.149
2020-06-03,16.144
2020-06-04,16.158
2020-06-05,16.166
2020-06-06,16.131
2020-06-07,16.084
2020-06-08,16.09
2020-06-09,16.163
2020-06-10,16.227
2020-06-11,16.261
2020-06-12,16.287
2020-06-13,16.237
2020-06-14,16.174
2020-06-15,16.199
2020-06-16,16.327
2020-06-17,16.363
2020-06-18,16.401
2020-06-19,16.511
2020-06-20,16.558
2020-06-21,16.559
2020-06-22,16.532
2020-06-23,16.552
2020-06-24,16.585
2020-06-25,16.554
2020-06-26,16.5
2020-06-27,16.535
2020-06-28,16.522
2020-06-29,16.473
2020-06-30,16.529
2020-07-01,16.58
2020-07-02,16.568
2020-07-03,16.532
2020-07-04,16.517
2020-07-05,16.506
2020-07-06,16.479
2020-07-07,16.498
2020-07-08,16.49
2020-07-09,16.481
2020-07-10,16.544
2020-07-11,16.678
2020-07-12,16.67
2020-07-13,16.641
2020-07-14,16.624
2020-07-15,16.617
2020-07-16,16.593
2020-07-17,16.58
2020-07-18,16.625
2020-07-19,16.624
2020-07-20,16.59
2020-07-21,16.55
2020-07-22,16.535
2020-07-23,16.529
2020-07-24,16.551
2020-07-25,16.554
2020-07-26,16.533
2020-07-27,16.535
2020-07-28,16.475
2020-07-29,16.458
2020-07-30,16.443
2020-07-31,16.49
2020-08-01,16.542
2020-08-02,16.589
2020-08-03,16.574
2020-08-04,16.533
2020-08-05,16.548
2020-08-06,16.574
2020-08-07,16.517
2020-08-08,16.475
2020-08-09,16.464
2020-08-10,16.494
2020-08-11,16.509
2020-08-12,16.478
2020-08-13,16.483
2020-08-14,16.454
2020-08-15,16.394
2020-08-16,16.333
2020-08-17,16.372
2020-08-18,16.363
2020-08-19,16.315
2020-08-20,16.259
2020-08-21,16.229
2020-08-22,16.204
2020-08-23,16.225
2020-08-24,16.31
2020-08-25,16.323
2020-08-26,16.269
2020-08-27,16.216
2020-08-28,16.205
2020-08-29,16.18
2020-08-30,16.134
2020-08-31,16.125
2020-09-01,16.22
2020-09-02,16.241
2020-09-03,16.269
2020-09-04,16.292
2020-09-05,16.259
2020-09-06,16.173
2020-09-07,16.079
2020-09-08,16.018
2020-09-09,16.019
2020-09-10,16.019
2020-09-11,16.004
2020-09-12,15.979
2020-09-13,15.937
2020-09-14,15.912
2020-09-15,15.937
2020-09-16,15.944
2020-09-17,15.91
2020-09-18,15.834
2020-09-19,15.822
2020-09-20,15.75
2020-09-21,15.685
2020-09-22,15.669
2020-09-23,15.654
2020-09-24,15.679
2020-09-25,15.68
2020-09-26,15.618
2020-09-27,15.531
2020-09-28,15.45
2020-09-29,15.414
2020-09-30,15.424
2020-10-01,15.463
2020-10-02,15.504
2020-10-03,15.451
2020-10-04,15.335
2020-10-05,15.269
2020-10-06,15.195
2020-10-07,15.209
2020-10-08,15.205
2020-10-09,15.217
2020-10-10,15.173
2020-10-11,15.062
2020-10-12,14.972
2020-10-13,14.95
2020-10-14,14.95
2020-10-15,14.859
2020-10-16,14.797
2020-10-17,14.746
2020-10-18,14.705
2020-10-19,14.711
2020-10-20,14.702
2020-10-21,14.67
2020-10-22,14.645
2020-10-23,14.519
2020-10-24,14.449
2020-10-25,14.394
2020-10-26,14.285
2020-10-27,14.242
2020-10-28,14.255
2020-10-29,14.256
2020-10-30,14.193
2020-10-31,14.168
2020-11-01,14.169
2020-11-02,14.178
2020-11-03,14.173
2020-11-04,14.154
2020-11-05,14.187
2020-11-06,14.244
2020-11-07,14.262
2020-11-08,14.199
2020-11-09,14.143
2020-11-10,14.112
2020-11-11,14.095
2020-11-12,14.08
2020-11-13,14.044
2020-11-14,14.021
2020-11-15,13.979
2020-11-16,13.934
2020-11-17,13.875
2020-11-18,13.829
2020-11-19,13.801
2020-11-20,13.787
2020-11-21,13.757
2020-11-22,13.7
2020-11-23,13.652
2020-11-24,13.655
2020-11-25,13.67
2020-11-26,13.671
2020-11-27,13.639
2020-11-28,13.506
2020-11-29,13.396
2020-11-30,13.332
2020-12-01,13.289
2020-12-02,13.313
2020-12-03,13.343
2020-12-04,13.348
2020-12-05,13.307
2020-12-06,13.285
2020-12-07,13.249
2020-12-08,13.224
2020-12-09,13.209
2020-12-10,13.139
2020-12-11,13.03
2020-12-12,12.957
2020-12-13,12.842
2020-12-14,12.761
2020-12-15,12.744
2020-12-16,12.775
2020-12-17,12.81
2020-12-18,12.778
2020-12-19,12.709
2020-12-20,12.681
2020-12-21,12.678
2020-12-22,12.677
2020-12-23,12.666
2020-12-24,12.666
2020-12-25,12.609
2020-12-26,12.583
2020-12-27,12.618
2020-12-28,12.651
2020-12-29,12.669
2020-12-30,12.656
2020-12-31,12.627
2021-01-01,12.601
2021-01-02,12.617
2021-01-03,12.667
2021-01-04,12.69
2021-01-05,12.694
2021-01-06,12.719
2021-01-07,12.752
2021-01-08,12.747
2021-01-09,12.758
2021-01-10,12.766
2021-01-11,12.715
2021-01-12,12.713
2021-01-13,12.748
2021-01-14,12.753
2021-01-15,12.709
2021-01-16,12.667
2021-01-17,12.611
2021-01-18,12.577
2021-01-19,12.607
2021-01-20,12.706
2021-01-21,12.74
2021-01-22,12.71
2021-01-23,12.72
2021-01-24,12.706
2021-01-25,12.693
2021-01-26,12.665
2021-01-27,12.686
2021-01-28,12.62
2021-01-29,12.603
2021-01-30,12.611
2021-01-31,12.625
2021-02-01,12.656
2021-02-02,12.74
2021-02-03,12.875
2021-02-04,12.921
2021-02-05,12.935
2021-02-06,12.876
2021-02-07,12.754
2021-02-08,12.675
2021-02-09,12.691
2021-02-10,12.735
2021-02-11,12.726
2021-02-12,12.711
2021-02-13,12.689
2021-02-14,12.691
2021-02-15,12.672
2021-02-16,12.622
2021-02-17,12.564
2021-02-18,12.578
2021-02-19,12.605
2021-02-20,12.733
2021-02-21,12.86
2021-02-22,12.97
2021-02-23,12.995
2021-02-24,12.987
2021-02-25,12.98
2021-02-26,12.942
2021-02-27,12.937
2021-02-28,12.984
2021-03-01,13.01
2021-03-02,13.06
2021-03-03,13.179
2021-03-04,13.32
2021-03-05,13.367
2021-03-06,13.405
2021-03-07,13.475
2021-03-08,13.521
2021-03-09,13.524
2021-03-10,13.533
2021-03-11,13.526
2021-03-12,13.568
2021-03-13,13.535
2021-03-14,13.474
2021-03-15,13.47
2021-03-16,13.481
2021-03-17,13.476
2021-03-18,13.538
2021-03-19,13.618
2021-03-20,13.635
2021-03-21,13.673
2021-03-22,13.719
2021-03-23,13.731
2021-03-24,13.802
2021-03-25,13.871
2021-03-26,13.948
2021-03-27,13.994
2021-03-28,14.034
2021-03-29,14.054
2021-03-30,14.005
2021-03-31,13.977
2021-04-01,14.022
2021-04-02,14.069
2021-04-03,14.107
2021-04-04,14.203
2021-04-05,14.293
2021-04-06,14.323
2021-04-07,14.369
2021-04-08,14.431
2021-04-09,14.419
2021-04-10,14.416
2021-04-11,14.382
2021-04-12,14.404
2021-04-13,14.459
2021-04-14,14.476
2021-04-15,14.52
2021-04-16,14.571
2021-04-17,14.586
2021-04-18,14.622
2021-04-19,14.643
2021-04-20,14.638
2021-04-21,14.669
2021-04-22,14.672
2021-04-23,14.698
2021-04-24,14.815
2021-04-25,14.849
2021-04-26,14.853
2021-04-27,14.852
2021-04-28,14.949
2021-04-29,15.045
2021-04-30,15.108
2021-05-01,15.136
2021-05-02,15.21
2021-05-03,15.187
2021-05-04,15.168
2021-05-05,15.111
2021-05-06,15.106
2021-05-07,15.111
2021-05-08,15.12
2021-05-09,15.168
2021-05-10,15.244
2021-05-11,15.252
2021-05-12,15.299
2021-05-13,15.346
2021-05-14,15.4
2021-05-15,15.431
2021-05-16,15.495
2021-05-17,15.616
2021-05-18,15.649
2021-05-19,15.668
